Time,Alive
0,20
1,20
2,20
3,20
4,20
5,20
6,20
7,20
8,20
9,20
10,20
11,20
12,20
13,20
14,20
16,20
17,20
18,20
19,20
20,20
21,20
22,20
23,20
24,20
25,20
26,20
27,20
28,20
29,20
30,20
31,20
32,20
33,20
34,20
35,20
36,20
37,19
38,19
39,19
40,19
41,19
42,19
43,19
44,19
45,19
46,18
47,18
49,18
50,18
51,18
52,18
53,18
54,18
55,18
56,18
57,18
58,18
59,18
60,18
61,18
62,17
63,17
65,17
66,17
67,17
68,16
69,16
70,16
71,16
72,16
73,16
74,16
75,16
76,15
77,15
78,15
79,15
80,14
81,14
83,14
84,14
85,14
86,14
87,14
88,14
89,14
90,14
91,14
92,14
93,14
94,14
95,14
96,14
97,14
98,14
99,13
100,13
102,13
103,13
104,13
105,13
106,13
107,13
108,13
109,12
110,11
111,11
112,11
114,11
115,11
116,11
117,11
118,11
119,11
120,11
121,11
122,11
124,11
125,11
126,11
127,11
128,11
129,11
130,11
131,11
132,11
133,11
134,11
135,11
136,11
137,11
139,10
140,10
141,10
142,10
143,10
144,10
145,10
146,10
147,10
148,10
149,10
150,10
151,10
152,10
153,10
154,10
155,10
157,10
158,10
159,10
160,10
161,10
162,10
163,10
164,10
165,10
166,10
167,10
168,10
169,10
170,10
171,10
172,10
173,10
174,10
176,10
177,10
178,10
179,10
180,10
181,10
182,10
183,10
184,10
185,10
186,10
187,10
188,9
189,9
190,9
191,9
192,9
193,8
194,8
195,8
197,8
198,8
199,8
200,8
201,7
202,7
203,7
204,7
205,7
206,7
207,7
208,7
209,7
210,7
211,7
212,7
213,7
214,7
215,7
216,7
217,7
218,7
219,7
220,7
222,7
223,7
224,7
225,7
226,7
227,7
228,7
229,7
230,7
231,7
232,7
233,7
234,7
235,7
236,7
237,7
238,7
239,7
240,7
241,7
242,7
243,7
244,7
245,7
246,7
247,7
248,7
249,7
250,7
251,7
252,7
253,7
254,7
255,7
256,7
257,7
258,7
259,7
260,7
261,7
262,7
263,7
264,7
265,7
266,7
267,7
268,7
269,7
270,7
271,7
272,7
273,7
274,7
275,7
276,7
277,7
278,7
279,7
280,7
281,7
282,7
283,7
284,7
285,7
287,7
288,6
289,6
290,6
291,6
292,6
293,6
294,6
295,6
296,6
297,6
298,6
299,6
300,6
301,6
302,6
303,6
304,6
305,6
306,6
307,6
308,5
309,5
310,5
311,5
312,5
313,5
